20140122,180000,101.86000,102.49000,101.86000,102.17000,8435740
20140123,100000,101.84000,102.65000,101.82000,102.10000,12428750
20140123,110000,102.10000,102.27000,102.04000,102.14000,4868990
20140123,120000,102.14000,102.92000,102.07000,102.68000,17180220
20140123,130000,102.70000,102.89000,102.43000,102.71000,7424290
20140123,140000,102.71000,102.72000,102.50000,102.59000,1960920
20140123,150000,102.64000,102.66000,102.25000,102.41000,5435580
20140123,160000,102.41000,102.71000,102.33000,102.56000,3224160
20140123,170000,102.54000,102.83000,102.15000,102.25000,8006300
20140123,180000,102.26000,102.31000,101.60000,101.70000,9276050
20140124,100000,100.98000,101.00000,100.71000,100.90000,10931500
20140124,110000,100.89000,100.98000,100.42000,100.70000,17316970
20140124,120000,100.70000,101.26000,100.24000,100.58000,15248180
20140124,130000,100.59000,100.88000,100.40000,100.73000,10395650
20140124,140000,100.73000,100.88000,100.50000,100.55000,8843210
20140124,150000,100.55000,100.56000,100.04000,100.26000,15942790
20140124,160000,100.26000,100.32000,99.82000,99.85000,12908310
20140124,170000,99.86000,100.12000,99.80000,99.94000,11917700
20140124,180000,99.96000,99.97000,99.63000,99.70000,8744000
20140127,100000,98.63000,99.11000,98.40000,98.62000,17511710
20140127,110000,98.62000,99.05000,98.60000,98.89000,6110730
20140127,120000,98.89000,99.00000,98.40000,98.70000,14003510
20140127,130000,98.70000,98.70000,98.05000,98.13000,15586090
20140127,140000,98.12000,98.18000,97.80000,98.16000,14541080
20140127,150000,98.17000,98.30000,97.96000,98.10000,6676690
20140127,160000,98.13000,98.29000,97.70000,98.13000,12101600
20140127,170000,98.13000,98.34000,97.82000,97.96000,7280130
20140127,180000,97.98000,97.99000,97.63000,97.78000,9749850
20140128,100000,98.21000,98.74000,97.90000,98.66000,13971090
20140128,110000,98.68000,98.70000,98.14000,98.49000,8747180
20140128,120000,98.47000,98.60000,97.91000,97.99000,7855640
20140128,130000,97.99000,98.18000,97.81000,97.99000,5568420
20140128,140000,97.99000,98.08000,97.68000,97.92000,6393450
20140128,150000,97.92000,98.37000,97.90000,98.25000,6517020
20140128,160000,98.26000,98.46000,98.02000,98.03000,4380540
20140128,170000,98.05000,98.12000,97.25000,97.44000,15744120
20140128,180000,97.44000,97.56000,97.05000,97.36000,10256970
20140129,100000,97.91000,98.62000,97.81000,98.58000,15949520
20140129,110000,98.58000,98.60000,98.25000,98.43000,6260340
20140129,120000,98.43000,98.98000,98.40000,98.88000,13390660
20140129,130000,98.88000,98.88000,98.33000,98.34000,9799290
20140129,140000,98.35000,98.45000,97.82000,98.00000,10096840
20140129,150000,98.02000,98.18000,97.86000,98.04000,6341390
20140129,160000,98.05000,98.09000,97.52000,97.77000,10502140
20140129,170000,97.80000,98.00000,97.08000,97.09000,16199800
20140129,180000,97.08000,97.09000,95.73000,95.98000,30917710
20140130,100000,96.17000,96.67000,95.93000,96.55000,10990940
20140130,110000,96.55000,96.69000,96.09000,96.14000,12677320
20140130,120000,96.14000,96.27000,94.78000,94.90000,30279520
20140130,130000,94.90000,95.39000,94.77000,94.98000,16803370
20140130,140000,94.99000,95.82000,94.40000,95.18000,20515310
20140130,150000,95.20000,95.90000,95.07000,95.31000,11899310
20140130,160000,95.31000,95.72000,95.22000,95.31000,6401440
20140130,170000,95.32000,95.70000,95.08000,95.45000,9909920
20140130,180000,95.45000,95.88000,95.35000,95.80000,10491190
20140131,100000,95.81000,96.27000,95.30000,95.99000,15175680
20140131,110000,95.99000,96.13000,95.35000,95.80000,15280220
20140131,120000,95.80000,96.00000,95.20000,95.95000,14409000
20140131,130000,95.93000,96.20000,95.63000,95.65000,6288200
20140131,140000,95.64000,95.85000,95.27000,95.41000,6050990
20140131,150000,95.41000,95.73000,94.88000,94.89000,10208500
20140131,160000,94.89000,95.29000,94.75000,94.94000,13287670
20140131,170000,94.97000,95.04000,94.43000,94.69000,10467410
20140131,180000,94.70000,94.77000,94.44000,94.70000,10596480
20140203,100000,94.94000,95.37000,94.81000,95.04000,11038520
20140203,110000,95.04000,95.48000,95.01000,95.30000,5523740
20140203,120000,95.30000,95.89000,95.22000,95.52000,12240160
20140203,130000,95.53000,95.88000,95.32000,95.60000,11221600
20140203,140000,95.60000,95.87000,95.00000,95.01000,9509480
20140203,150000,95.01000,95.50000,95.00000,95.22000,7540550
20140203,160000,95.24000,95.47000,95.04000,95.40000,6412500
20140203,170000,95.40000,95.49000,94.88000,94.93000,6592540
20140203,180000,94.93000,94.94000,94.55000,94.66000,10879400
20140204,100000,93.53000,93.87000,93.25000,93.81000,22937390
20140204,110000,93.81000,94.12000,93.52000,93.73000,9247640
20140204,120000,93.73000,94.34000,93.62000,94.09000,11622220
20140204,130000,94.08000,94.48000,93.98000,94.29000,7020090
20140204,140000,94.28000,94.33000,93.85000,93.94000,5021120
20140204,150000,93.93000,94.14000,93.62000,93.73000,8378360
20140204,160000,93.72000,93.83000,93.59000,93.67000,6977790
20140204,170000,93.67000,94.37000,93.65000,94.13000,10332600
20140204,180000,94.12000,94.34000,93.97000,94.07000,11716340
20140205,100000,94.31000,94.70000,94.31000,94.60000,13535420
20140205,110000,94.59000,94.61000,94.25000,94.40000,6417700
20140205,120000,94.41000,94.94000,94.01000,94.79000,12887510
20140205,130000,94.81000,95.40000,94.75000,95.22000,12467410
20140205,140000,95.22000,95.65000,95.04000,95.60000,9305410
20140205,150000,95.61000,95.65000,95.10000,95.16000,8805530
20140205,160000,95.19000,95.49000,95.10000,95.14000,3809780
20140205,170000,95.14000,95.48000,94.91000,95.47000,12000440
20140205,180000,95.47000,95.63000,95.27000,95.45000,10823580
20140206,100000,95.79000,95.97000,95.65000,95.82000,14266160
20140206,110000,95.83000,96.36000,95.72000,96.22000,6728920
20140206,120000,96.23000,96.41000,95.90000,95.99000,8977300
20140206,130000,95.97000,96.32000,95.95000,96.12000,7218760
20140206,140000,96.12000,96.60000,96.05000,96.34000,9121610
20140206,150000,96.34000,96.49000,96.30000,96.41000,3757300
20140206,160000,96.41000,96.42000,95.95000,96.07000,6850880
20140206,170000,96.07000,96.52000,95.87000,96.40000,10922650
20140206,180000,96.39000,96.81000,96.24000,96.62000,8001100
20140207,100000,97.00000,97.36000,96.88000,97.16000,18787520
20140207,110000,97.16000,97.32000,97.15000,97.20000,3691800
20140207,120000,97.20000,97.20000,96.68000,96.77000,8859480
20140207,130000,96.77000,97.15000,96.74000,96.79000,4510630
20140207,140000,96.80000,96.90000,96.51000,96.62000,6164150
20140207,150000,96.62000,96.86000,96.37000,96.73000,4798330
20140207,160000,96.73000,96.99000,96.68000,96.81000,3489370
20140207,170000,96.81000,97.06000,96.11000,97.02000,15649690
20140207,180000,97.02000,97.05000,96.40000,96.53000,11471670
20140210,100000,96.93000,97.08000,96.50000,96.87000,12837500
20140210,110000,96.88000,96.93000,96.55000,96.74000,4291890
20140210,120000,96.73000,96.95000,96.52000,96.63000,6591260
20140210,130000,96.63000,96.83000,96.42000,96.49000,6335260
20140210,140000,96.50000,96.68000,96.28000,96.28000,4581400
20140210,150000,96.28000,96.33000,96.02000,96.12000,6764640
20140210,160000,96.12000,96.29000,96.03000,96.05000,4724030
20140210,170000,96.06000,96.08000,95.53000,95.75000,14163180
20140210,180000,95.77000,95.88000,95.42000,95.47000,7186020
20140211,100000,95.93000,96.09000,95.54000,95.67000,12395110
20140211,110000,95.65000,95.97000,95.51000,95.79000,4828670
20140211,120000,95.79000,96.30000,95.74000,96.13000,9512830
20140211,130000,96.13000,96.42000,96.01000,96.40000,4482210
20140211,140000,96.40000,96.65000,96.26000,96.65000,6339850
20140211,150000,96.62000,96.65000,96.42000,96.46000,2582690
20140211,160000,96.47000,96.52000,96.32000,96.34000,2748430
20140211,170000,96.35000,96.45000,96.07000,96.12000,4551680
20140211,180000,96.11000,96.23000,95.82000,96.12000,7053350
20140212,100000,96.88000,97.08000,96.71000,96.84000,7999100
20140212,110000,96.84000,97.04000,96.68000,96.74000,12565190
20140212,120000,96.74000,96.98000,96.71000,96.85000,4672880
20140212,130000,96.85000,97.13000,96.79000,97.10000,10198040
20140212,140000,97.12000,97.14000,96.51000,96.67000,5735120
20140212,150000,96.67000,96.69000,96.15000,96.27000,8123910
20140212,160000,96.26000,96.48000,96.22000,96.41000,4608660
20140212,170000,96.41000,96.51000,96.20000,96.40000,6370210
20140212,180000,96.39000,96.92000,96.39000,96.84000,9142020
20140213,100000,96.35000,96.50000,95.94000,96.31000,13075580
20140213,110000,96.31000,96.36000,96.00000,96.23000,4405320
20140213,120000,96.24000,96.69000,96.05000,96.47000,9233540
20140213,130000,96.46000,96.47000,96.23000,96.30000,2598250
20140213,140000,96.31000,96.40000,96.16000,96.27000,3286690
20140213,150000,96.27000,96.30000,95.80000,96.08000,8154280
20140213,160000,96.07000,96.17000,95.88000,95.93000,2973370
20140213,170000,95.93000,95.94000,95.50000,95.62000,9759270
20140213,180000,95.63000,95.70000,95.30000,95.50000,8224920
20140214,100000,95.81000,96.27000,95.75000,96.00000,12697560
20140214,110000,96.00000,96.11000,95.70000,95.85000,6385750
20140214,120000,95.86000,96.14000,95.86000,96.10000,6577480
20140214,130000,96.10000,96.47000,96.03000,96.23000,9589470
20140214,140000,96.23000,96.45000,96.14000,96.34000,5411730
20140214,150000,96.35000,96.77000,96.25000,96.73000,6927150
20140214,160000,96.75000,96.79000,96.47000,96.70000,5601100
20140214,170000,96.71000,96.84000,96.54000,96.58000,4362450
20140214,180000,96.58000,96.74000,96.37000,96.65000,5740380
20140217,100000,97.11000,97.61000,97.09000,97.49000,11191960
20140217,110000,97.48000,97.79000,97.42000,97.75000,5518900
20140217,120000,97.74000,98.08000,97.63000,97.83000,10647160
20140217,130000,97.84000,97.85000,97.61000,97.64000,5983010
20140217,140000,97.64000,97.88000,97.62000,97.80000,3357220
20140217,150000,97.80000,97.88000,97.69000,97.74000,1443600
20140217,160000,97.73000,97.73000,97.36000,97.39000,7319160
20140217,170000,97.39000,97.52000,97.24000,97.39000,4478970
20140217,180000,97.39000,97.56000,97.32000,97.49000,4576050
20140218,100000,97.50000,97.78000,97.49000,97.59000,5084270
20140218,110000,97.57000,97.71000,97.50000,97.65000,2736960
20140218,120000,97.65000,97.87000,97.37000,97.85000,8474090
20140218,130000,97.85000,97.95000,97.60000,97.64000,4410050
20140218,140000,97.65000,97.71000,97.41000,97.42000,4777260
20140218,150000,97.42000,97.45000,96.83000,96.83000,13831240
20140218,160000,96.83000,97.15000,96.79000,97.01000,7048760
20140218,170000,97.01000,97.05000,96.83000,96.94000,2872190
20140218,180000,96.93000,96.99000,96.55000,96.62000,7272550
20140219,100000,96.51000,96.59000,96.10000,96.19000,10206300
20140219,110000,96.19000,96.28000,95.83000,96.08000,9193240
20140219,120000,96.08000,96.35000,95.91000,95.97000,9415560
20140219,130000,95.96000,96.15000,95.73000,95.96000,6969020
20140219,140000,95.97000,95.99000,95.33000,95.44000,9307470
20140219,150000,95.44000,95.65000,95.33000,95.35000,7418330
20140219,160000,95.35000,95.58000,94.80000,94.91000,10991600
20140219,170000,94.92000,94.93000,94.55000,94.56000,9434940
20140219,180000,94.56000,94.90000,94.53000,94.90000,5943630
20140220,100000,94.14000,94.37000,93.70000,94.32000,9310990
20140220,110000,94.31000,94.36000,93.92000,93.94000,6936320
20140220,120000,93.93000,94.17000,93.75000,93.98000,7370000
20140220,130000,93.99000,94.07000,93.61000,93.73000,8551840
20140220,140000,93.73000,94.10000,93.72000,94.09000,5841160
20140220,150000,94.09000,94.29000,93.90000,94.28000,5646690
20140220,160000,94.28000,94.29000,93.90000,93.97000,5533770
20140220,170000,93.97000,94.55000,93.94000,94.44000,9835910
20140220,180000,94.45000,94.76000,94.35000,94.63000,12815980
20140221,100000,95.03000,95.38000,95.01000,95.18000,6914060
20140221,110000,95.20000,95.30000,94.99000,95.15000,9343010
20140221,120000,95.15000,95.44000,94.81000,94.97000,6394890
20140221,130000,94.97000,95.14000,94.88000,95.01000,2978420
20140221,140000,95.01000,95.01000,94.62000,94.75000,6989980
20140221,150000,94.75000,94.87000,94.51000,94.65000,6125710
20140221,160000,94.64000,94.84000,94.57000,94.80000,2717780
20140221,170000,94.80000,95.07000,94.72000,94.78000,5210140
20140221,180000,94.78000,95.06000,94.77000,95.00000,5208720
20140224,100000,95.00000,95.09000,94.27000,94.53000,8771700
20140224,110000,94.53000,94.93000,94.49000,94.76000,4757940
20140224,120000,94.76000,94.86000,94.15000,94.41000,5790140
20140224,130000,94.40000,94.66000,94.26000,94.41000,5648540
20140224,140000,94.41000,94.44000,94.06000,94.18000,5466540
20140224,150000,94.18000,94.51000,94.15000,94.47000,2670710
20140224,160000,94.47000,94.84000,94.46000,94.68000,4886470
20140224,170000,94.69000,95.09000,94.61000,94.74000,5963830
20140224,180000,94.75000,94.82000,94.60000,94.69000,3815060
20140225,100000,95.24000,95.48000,95.04000,95.27000,7898440
20140225,110000,95.25000,95.38000,94.95000,94.97000,3959060
20140225,120000,94.97000,94.99000,93.32000,93.82000,22377500
20140225,130000,93.82000,93.90000,93.59000,93.75000,6596900
20140225,140000,93.78000,93.91000,93.39000,93.82000,7692860
20140225,150000,93.82000,93.88000,93.45000,93.76000,4918520
20140225,160000,93.75000,94.03000,93.72000,93.84000,4700590
20140225,170000,93.84000,94.19000,93.78000,94.10000,6494110
20140225,180000,94.10000,94.47000,93.90000,94.17000,9728510
20140226,100000,94.30000,94.45000,94.08000,94.38000,9768520
20140226,110000,94.38000,94.42000,94.24000,94.38000,3969230
20140226,120000,94.39000,94.59000,92.83000,93.13000,22805590
20140226,130000,93.13000,93.22000,92.90000,93.18000,8721940
20140226,140000,93.20000,93.44000,93.15000,93.37000,4460390
20140226,150000,93.33000,93.36000,92.86000,92.88000,7350600
20140226,160000,92.88000,92.91000,91.85000,92.28000,19887670
20140226,170000,92.27000,92.40000,91.98000,92.33000,5224750
20140226,180000,92.35000,92.57000,92.29000,92.29000,7948810
20140227,100000,92.50000,92.61000,91.58000,92.15000,13233330
20140227,110000,92.16000,92.33000,91.90000,91.94000,5858240
20140227,120000,91.92000,92.00000,90.44000,90.88000,23481880
20140227,130000,90.88000,91.00000,90.35000,90.49000,13696780
20140227,140000,90.50000,90.60000,89.40000,89.67000,18601230
20140227,150000,89.67000,90.60000,89.55000,90.49000,18191130
20140227,160000,90.49000,90.59000,89.77000,89.92000,12241430
20140227,170000,89.92000,90.17000,89.76000,89.90000,13500410
20140227,180000,89.93000,90.24000,89.89000,90.12000,8961180
20140228,100000,90.16000,90.50000,89.36000,89.56000,11411040
20140228,110000,89.55000,90.16000,88.87000,89.14000,14182220
20140228,120000,89.17000,91.42000,88.92000,91.05000,26290170
20140228,130000,91.05000,91.19000,90.29000,90.79000,10817570
20140228,140000,90.79000,90.88000,90.35000,90.60000,4948810
20140228,150000,90.59000,90.78000,90.03000,90.25000,7779110
20140228,160000,90.25000,90.29000,89.43000,89.70000,9006550
20140228,170000,89.68000,90.30000,89.63000,89.89000,10784450
20140228,180000,89.88000,91.16000,89.80000,91.16000,16177580
20140303,100000,85.43000,86.84000,80.00000,81.40000,51488368
20140303,110000,81.40000,84.13000,80.63000,81.25000,46110340
20140303,120000,81.24000,81.50000,76.12000,79.08000,91458408
20140303,130000,79.08000,79.44000,78.10000,78.50000,33955580
20140303,140000,78.51000,79.68000,78.00000,79.43000,26993610
20140303,150000,79.44000,79.60000,75.53000,76.02000,50756220
20140303,160000,76.02000,77.33000,74.96000,77.27000,57144700
20140303,170000,77.26000,77.95000,76.65000,76.98000,35551460
20140303,180000,76.93000,77.90000,76.85000,77.57000,31892930
20140304,100000,78.50000,79.59000,77.17000,78.46000,65043340
20140304,110000,78.46000,79.69000,78.32000,79.54000,40012208
20140304,120000,79.51000,80.69000,79.46000,80.27000,52691880
20140304,130000,80.32000,80.67000,80.01000,80.63000,21163460
20140304,140000,80.63000,83.90000,80.61000,82.81000,85039512
20140304,150000,82.75000,83.69000,82.20000,83.17000,34632552
20140304,160000,83.19000,83.69000,82.23000,82.28000,19075750
20140304,170000,82.27000,83.04000,81.93000,82.71000,23719690
20140304,180000,82.65000,82.89000,81.19000,81.55000,30296710
20140305,100000,82.38000,82.77000,81.30000,81.61000,32118180
20140305,110000,81.61000,81.93000,80.12000,80.97000,29230460
20140305,120000,80.95000,81.60000,80.57000,80.78000,24915950
20140305,130000,80.78000,81.15000,80.64000,80.87000,9483200
20140305,140000,80.89000,81.31000,80.41000,81.01000,14835880
20140305,150000,81.01000,81.23000,80.73000,81.06000,7651870
20140305,160000,81.06000,82.30000,81.05000,81.94000,25071380
20140305,170000,81.95000,82.19000,81.52000,81.79000,17796540
20140305,180000,81.79000,81.80000,80.75000,81.46000,13922150
20140306,100000,81.67000,82.16000,81.26000,81.42000,10684930
20140306,110000,81.42000,83.50000,81.25000,83.36000,27255150
20140306,120000,83.38000,83.81000,82.75000,83.25000,21203190
20140306,130000,83.30000,83.60000,82.45000,82.45000,18129250
20140306,140000,82.45000,82.85000,79.29000,79.85000,74860472
20140306,150000,79.85000,80.19000,78.98000,79.48000,24151720
20140306,160000,79.48000,79.56000,76.56000,78.21000,50200992
20140306,170000,78.26000,79.34000,77.87000,78.82000,30509490
20140306,180000,78.82000,80.36000,78.81000,80.24000,24243950
20140307,100000,80.00000,81.20000,79.20000,80.05000,22941200
20140307,110000,80.06000,80.43000,78.80000,78.85000,19996180
20140307,120000,78.87000,79.95000,78.34000,79.78000,38154648
20140307,130000,79.74000,80.40000,79.62000,80.36000,22956480
20140307,140000,80.36000,80.88000,80.20000,80.68000,17319070
20140307,150000,80.68000,81.46000,80.22000,80.50000,20613930
20140307,160000,80.50000,80.82000,79.80000,80.40000,15239160
20140307,170000,80.40000,81.10000,80.08000,80.36000,15066170
20140307,180000,80.36000,80.54000,79.63000,79.99000,17615870
20140311,100000,79.10000,79.75000,78.58000,79.26000,18966290
20140311,110000,79.23000,79.44000,78.63000,78.70000,7336790
20140311,120000,78.70000,79.25000,78.34000,78.71000,12879860
20140311,130000,78.71000,79.09000,78.06000,78.28000,18593270
20140311,140000,78.31000,78.66000,77.70000,78.03000,20719760
20140311,150000,78.05000,78.08000,77.50000,77.88000,13979880
20140311,160000,77.85000,78.30000,77.71000,78.06000,9452670
20140311,170000,78.03000,78.43000,76.85000,76.90000,21997060
20140311,180000,76.90000,77.02000,76.39000,76.57000,25456890
20140312,100000,75.95000,75.98000,74.28000,75.73000,51545792
20140312,110000,75.73000,76.36000,75.50000,76.07000,20845120
20140312,120000,76.04000,76.36000,75.62000,75.62000,36248552
20140312,130000,75.62000,75.70000,75.00000,75.01000,20152520
20140312,140000,75.02000,75.38000,75.00000,75.13000,13120240
20140312,150000,75.09000,75.27000,74.63000,75.04000,11781080
20140312,160000,75.04000,75.16000,74.42000,74.55000,19182070
20140312,170000,74.55000,74.60000,73.33000,73.45000,23999870
20140312,180000,73.46000,73.89000,72.35000,72.46000,28873790
20140313,100000,73.50000,73.89000,72.60000,72.97000,35439848
20140313,110000,72.99000,73.70000,72.65000,72.84000,20387790
20140313,120000,72.80000,73.09000,71.80000,72.26000,26731400
20140313,130000,72.29000,72.38000,71.63000,71.90000,21871820
20140313,140000,71.91000,72.00000,70.74000,70.96000,24706750
20140313,150000,70.96000,71.10000,69.75000,69.83000,37366160
20140313,160000,69.81000,70.24000,69.12000,69.17000,29126000
20140313,170000,69.16000,70.14000,68.87000,69.99000,35530928
20140313,180000,69.98000,70.40000,69.75000,69.84000,24643980
20140314,100000,68.00000,68.50000,65.33000,65.88000,51803848
20140314,110000,65.88000,66.90000,65.51000,66.29000,32272860
20140314,120000,66.29000,67.26000,65.82000,67.20000,58471440
20140314,130000,67.18000,68.23000,66.69000,68.01000,44345752
20140314,140000,68.04000,68.48000,67.12000,67.63000,26674620
20140314,150000,67.61000,68.20000,67.30000,67.95000,17561920
20140314,160000,68.00000,68.89000,67.60000,68.57000,24885860
20140314,170000,68.57000,69.93000,68.33000,69.29000,33029740
20140314,180000,69.26000,71.75000,69.16000,71.75000,56546512
20140317,100000,72.52000,73.97000,71.87000,72.64000,42654020
20140317,110000,72.60000,73.30000,72.06000,72.79000,27378630
20140317,120000,72.75000,73.44000,72.01000,73.00000,32384310
20140317,130000,73.00000,74.75000,72.51000,74.69000,39339120
20140317,140000,74.66000,75.25000,73.80000,74.83000,34202672
20140317,150000,74.84000,75.35000,73.25000,74.18000,75564848
20140317,160000,74.18000,74.38000,73.25000,74.01000,17299950
20140317,170000,74.04000,75.61000,73.73000,75.35000,26599530
20140317,180000,75.38000,77.12000,75.38000,76.97000,47215232
20140318,100000,77.59000,79.60000,76.69000,77.17000,61829680
20140318,110000,77.17000,77.50000,76.92000,77.15000,20868040
20140318,120000,77.15000,77.25000,75.64000,76.92000,35708512
20140318,130000,76.92000,77.77000,76.62000,77.63000,15757210
20140318,140000,77.62000,78.34000,77.07000,77.87000,24925660
20140318,150000,77.91000,79.47000,77.30000,78.79000,44462080
20140318,160000,78.79000,79.12000,78.11000,78.66000,23837380
20140318,170000,78.63000,80.39000,78.20000,80.35000,33991552
20140318,180000,80.38000,81.96000,79.90000,81.43000,34023048
20140319,100000,81.58000,82.25000,80.52000,81.76000,58091020
